PdDistrict,X,Y 
MISSION,-122.416725586439,37.7579542740829
MISSION,-122.416078423909,37.7620347866519
MISSION,-122.416230392543,37.7636337702985
MISSION,-122.415000536786,37.7620990020681
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.41827417166,37.7870372043685
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.420025955939,37.7830500140737
NORTHERN,-122.420874632415,37.7914943051906
SOUTHERN,-122.403404791479,37.775420706711
CENTRAL,-122.41827417166,37.7870372043685
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.436328202384,37.8017515400431
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.416230392551,37.7636337703031
TENDERLOIN,-122.409268441444,37.7837998723601
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.415155941062,37.7636979308928
MISSION,-122.417185210419,37.7627583408182
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.418513905576,37.7587201899841
MISSION,-122.415473931513,37.7556332979322
CENTRAL,-122.41720963943,37.7900459017168
TENDERLOIN,-122.416075285059,37.7844496612562
NORTHERN,-122.419104424644,37.7868764841608
MISSION,-122.416569016036,37.755568796919
MISSION,-122.415155941062,37.7636979308928
MISSION,-122.414845139206,37.7605000725995
MISSION,-122.416230392551,37.7636337703031
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.417028392106,37.7603656931573
MISSION,-122.417028392106,37.7603656931573
TENDERLOIN,-122.416075285059,37.7844496612562
BAYVIEW,-122.39164874901,37.7362897861093
MISSION,-122.417955821717,37.7578801214437
NORTHERN,-122.418467747931,37.7879652569797
CENTRAL,-122.416642370012,37.787245037792
MISSION,-122.416872883664,37.7587640201132
MISSION,-122.417817852676,37.7578884408086
MISSION,-122.415929849548,37.7604330003754
NORTHERN,-122.420307355728,37.7886989511418
MISSION,-122.418701003284,37.7651098786222
MISSION,-122.416389710291,37.7652491154428
CENTRAL,-122.418658294837,37.7889098399192
NORTHERN,-122.420874632415,37.7914943051906
MISSION,-122.417180448635,37.7619674218102
NORTHERN,-122.420874632415,37.7914943051906
TENDERLOIN,-122.414619686906,37.785583058847
NORTHERN,-122.42049728879,37.789618819255
MISSION,-122.41561633832,37.7685360123583
MISSION,-122.415308388823,37.7653161356396
NORTHERN,-122.420307355721,37.7886989511647
MISSION,-122.417180448635,37.7619674218102
MISSION,-122.415155941062,37.7636979308928
MISSION,-122.415155941054,37.7636979308883
MISSION,-122.415929849548,37.7604330003754
CENTRAL,-122.405283980519,37.7965510480789
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.415000536786,37.7620990020681
CENTRAL,-122.418844748098,37.7898297669592
CENTRAL,-122.419404206601,37.7925922910457
TENDERLOIN,-122.416075285059,37.7844496612562
CENTRAL,-122.417392830341,37.7909741243362
MISSION,-122.415932937248,37.7612223329621
MISSION,-122.418486296575,37.7634954373144
BAYVIEW,-122.400636718424,37.7648971146613
NORTHERN,-122.418467747938,37.7879652569568
MISSION,-122.41812008649,37.7603012340397
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.415929849548,37.7604330003754
CENTRAL,-122.418658294829,37.7889098399421
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.415929849548,37.7604330003754
TENDERLOIN,-122.416075285051,37.7844496612791
RICHMOND,-122.482592898737,37.7811403162951
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.414845139206,37.7605000725995
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.415929849548,37.7604330003754
CENTRAL,-122.418219833881,37.7908244663738
NORTHERN,-122.423404604063,37.7873381901532
MISSION,-122.415308388816,37.765316135635
MISSION,-122.413107622693,37.7654480180266
NORTHERN,-122.41827417166,37.7870372043685
TENDERLOIN,-122.416075285059,37.7844496612562
NORTHERN,-122.420307355728,37.7886989511418
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.41733258259,37.7635718955893
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.416872883664,37.7587640201132
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.418368839172,37.7874861572042
BAYVIEW,-122.400879514441,37.7674890283426
NORTHERN,-122.419930111611,37.7868262082156
TENDERLOIN,-122.416075285051,37.7844496612791
CENTRAL,-122.41827417166,37.7870372043685
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.415155941054,37.7636979308883
MISSION,-122.413591695561,37.7638222259421
MISSION,-122.416230392543,37.7636337702985
CENTRAL,-122.416829148507,37.7881786970521
MISSION,-122.417423841025,37.7587860207279
MISSION,-122.415781281593,37.7588312134679
MISSION,-122.418272166422,37.7619029613022
CENTRAL,-122.41903911933,37.7907880214451
MISSION,-122.415921585459,37.7596123168685
MISSION,-122.409024621045,37.7611721822448
MISSION,-122.416872883664,37.7587640201132
MISSION,-122.417812558787,37.7571005796428
CENTRAL,-122.417273344939,37.7861493947594
NORTHERN,-122.418467747931,37.7879652569797
CENTRAL,-122.405065483077,37.7980134745487
MISSION,-122.41796448376,37.7586968166489
NORTHERN,-122.420307355728,37.7886989511418
MISSION,-122.415000536786,37.7620990020681
CENTRAL,-122.41827417166,37.7870372043685
MISSION,-122.41733258259,37.7635718955893
TENDERLOIN,-122.415357786653,37.7855449803674
NORTHERN,-122.427587021566,37.7829846991438
MISSION,-122.415000536786,37.7620990020681
TENDERLOIN,-122.416261836841,37.7853750846147
NORTHERN,-122.418467747931,37.7879652569797
CENTRAL,-122.408431861057,37.7887772719153
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.416230392551,37.7636337703031
TENDERLOIN,-122.416261836841,37.7853750846147
NORTHERN,-122.421011927709,37.7838226942199
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.415000536794,37.7620990020727
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.415000536786,37.7620990020681
MISSION,-122.41733258259,37.7635718955893
MISSION,-122.414693065257,37.7588955947572
NORTHERN,-122.420874632415,37.7914943051906
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.417970955091,37.7594884557036
MISSION,-122.417028392106,37.7603656931573
MISSION,-122.415000536786,37.7620990020681
CENTRAL,-122.416614060876,37.786777956045
MISSION,-122.420814360139,37.7537031921344
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.416230392551,37.7636337703031
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.412427346072,37.7616751087994
NORTHERN,-122.427042151546,37.8011054678398
MISSION,-122.415000536786,37.7620990020681
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.415929849548,37.7604330003754
TENDERLOIN,-122.411328369318,37.7859963050247
TENDERLOIN,-122.417710344726,37.7842362877887
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.418274171667,37.7870372043456
MISSION,-122.415929849548,37.7604330003754
NORTHERN,-122.420691680799,37.7905770710308
CENTRAL,-122.417583442187,37.7919214542944
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.415000536786,37.7620990020681
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.41796448376,37.7586968166489
CENTRAL,-122.416642370012,37.787245037792
MISSION,-122.416720982004,37.7571677817188
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.416230392543,37.7636337702985
MISSION,-122.415929849548,37.7604330003754
TENDERLOIN,-122.417710344726,37.7842362877887
NORTHERN,-122.418274171667,37.7870372043456
MISSION,-122.416389710291,37.7652491154428
CENTRAL,-122.417641342653,37.7871735250079
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.415308388816,37.765316135635
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.418467747931,37.7879652569797
NORTHERN,-122.433800051784,37.7898100005704
NORTHERN,-122.420874632415,37.7914943051906
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.417812558787,37.7571005796428
MISSION,-122.416784837447,37.7636581557579
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.415155941062,37.7636979308928
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.420874632422,37.7914943051677
MISSION,-122.415155941054,37.7636979308883
NORTHERN,-122.419694813697,37.7897774160756
NORTHERN,-122.418580508889,37.7881906054546
MISSION,-122.414845139206,37.7605000725995
MISSION,-122.413591695569,37.7638222259466
MISSION,-122.416389710291,37.7652491154428
TENDERLOIN,-122.416261836834,37.7853750846376
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.418486296575,37.7634954373144
NORTHERN,-122.417903977571,37.7851670875288
MISSION,-122.417577215102,37.7603888134229
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.415781281593,37.7588312134679
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.415929849548,37.7604330003754
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.418274171667,37.7870372043456
CENTRAL,-122.416642370005,37.787245037815
MISSION,-122.416230392551,37.7636337703031
CENTRAL,-122.41827417166,37.7870372043685
NORTHERN,-122.420307355728,37.7886989511418
NORTHERN,-122.420874632415,37.7914943051906
MISSION,-122.417413347097,37.7586764833002
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.417817852676,37.7578884408086
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.420497288797,37.789618819232
MISSION,-122.417970955091,37.7594884557036
TENDERLOIN,-122.416075285059,37.7844496612562
BAYVIEW,-122.403775864685,37.7282405026531
NORTHERN,-122.447468395963,37.7993894899286
MISSION,-122.417180448635,37.7619674218102
CENTRAL,-122.41827417166,37.7870372043685
MISSION,-122.415000536786,37.7620990020681
CENTRAL,-122.418658294829,37.7889098399421
MISSION,-122.416230392543,37.7636337702985
MISSION,-122.415929849548,37.7604330003754
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.418108925859,37.7594801325769
TENDERLOIN,-122.416261836841,37.7853750846147
MISSION,-122.41796448376,37.7586968166489
NORTHERN,-122.418467747938,37.7879652569568
MISSION,-122.416389710291,37.7652491154428
MISSION,-122.416230392551,37.7636337703031
NORTHERN,-122.418844748105,37.7898297669362
TARAVAL,-122.487336121018,37.7480937062635
NORTHERN,-122.419295456225,37.7878052240334
MISSION,-122.415781281593,37.7588312134679
NORTHERN,-122.421572274151,37.7866181600998
NORTHERN,-122.42049728879,37.789618819255
CENTRAL,-122.412448213375,37.7878328256481
NORTHERN,-122.418467747938,37.7879652569568
TENDERLOIN,-122.417710344726,37.7842362877887
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.416389710291,37.7652491154428
BAYVIEW,-122.411846265549,37.7311823109483
TENDERLOIN,-122.416075285059,37.7844496612562
CENTRAL,-122.41827417166,37.7870372043685
MISSION,-122.416389710283,37.7652491154383
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.415155941054,37.7636979308883
MISSION,-122.41796448376,37.7586968166489
CENTRAL,-122.419039119337,37.7907880214222
MISSION,-122.418272166422,37.7619029613022
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.420052444419,37.7915436932136
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.415929849548,37.7604330003754
TENDERLOIN,-122.416075285059,37.7844496612562
NORTHERN,-122.426995326766,37.8008726327692
TARAVAL,-122.488549779228,37.7415296053051
MISSION,-122.414532039691,37.7564790387047
MISSION,-122.417028392106,37.7603656931573
CENTRAL,-122.418467747938,37.7879652569568
NORTHERN,-122.41824964748,37.7872715205959
MISSION,-122.416230392551,37.7636337703031
CENTRAL,-122.416452065595,37.7863086885804
NORTHERN,-122.42049728879,37.789618819255
MISSION,-122.419208249507,37.7602340753605
MISSION,-122.416720982004,37.7571677817188
MISSION,-122.417332582598,37.7635718955939
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.41812008649,37.7603012340397
CENTRAL,-122.418090766699,37.7861007451416
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.41827417166,37.7870372043685
TENDERLOIN,-122.416075285059,37.7844496612562
CENTRAL,-122.41827417166,37.7870372043685
TARAVAL,-122.493490973001,37.7506625909817
TENDERLOIN,-122.409523740653,37.7857602954934
MISSION,-122.414033253217,37.7621586646265
CENTRAL,-122.418658294837,37.7889098399192
MISSION,-122.41796448376,37.7586968166489
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.417817852676,37.7578884408086
MISSION,-122.414845139206,37.7605000725995
TENDERLOIN,-122.416916142188,37.7843944492068
INGLESIDE,-122.410460757312,37.7127736067412
MISSION,-122.415000536794,37.7620990020727
TENDERLOIN,-122.416075285059,37.7844496612562
CENTRAL,-122.418050744324,37.7899896643167
NORTHERN,-122.418274171667,37.7870372043456
CENTRAL,-122.419225511064,37.7917052017931
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.415155941054,37.7636979308883
NORTHERN,-122.420021471047,37.7872807076108
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.421720672696,37.7914446364385
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.417028392106,37.7603656931573
NORTHERN,-122.418658294837,37.7889098399192
MISSION,-122.41812008649,37.7603012340397
MISSION,-122.416720982004,37.7571677817188
NORTHERN,-122.418368839172,37.7874861572042
TENDERLOIN,-122.416075285059,37.7844496612562
TENDERLOIN,-122.416075285059,37.7844496612562
NORTHERN,-122.419274801456,37.7835680534978
TENDERLOIN,-122.417085357424,37.7852153590471
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.41577026404,37.7580118295123
MISSION,-122.412671982665,37.7642255808524
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.418120086498,37.7603012340443
MISSION,-122.413591695561,37.7638222259421
MISSION,-122.415929849548,37.7604330003754
TARAVAL,-122.478325615864,37.7644357771555
MISSION,-122.417812558787,37.7571005796428
NORTHERN,-122.418562843426,37.7884306841336
NORTHERN,-122.418467747938,37.7879652569568
NORTHERN,-122.418540939104,37.7886879917994
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.414845139206,37.7605000725995
NORTHERN,-122.435488624091,37.788695199032
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.417970955091,37.7594884557036
NORTHERN,-122.420874632415,37.7914943051906
MISSION,-122.415155941054,37.7636979308883
SOUTHERN,-122.403404791479,37.775420706711
MISSION,-122.417913861876,37.7635887638425
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.418108925859,37.7594801325769
MISSION,-122.416078423909,37.7620347866519
NORTHERN,-122.419930111618,37.7868262081927
MISSION,-122.414845139214,37.7605000726041
MISSION,-122.412502863683,37.7590272974542
CENTRAL,-122.41903911933,37.7907880214451
MISSION,-122.416389710283,37.7652491154383
MISSION,-122.413107622693,37.7654480180266
MISSION,-122.418486296582,37.7634954373189
MISSION,-122.418701003284,37.7651098786222
MISSION,-122.417423841025,37.7587860207279
MISSION,-122.418486296575,37.7634954373144
NORTHERN,-122.420850403389,37.7910371428072
MISSION,-122.417566720721,37.7602792760391
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.417902522167,37.7634792790413
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.412301187143,37.7635382940839
SOUTHERN,-122.390645819037,37.7830549839906
NORTHERN,-122.421056878203,37.7923840813812
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.422442530821,37.7829271006902
TENDERLOIN,-122.416075285051,37.7844496612791
TENDERLOIN,-122.416075285059,37.7844496612562
NORTHERN,-122.42049728879,37.789618819255
MISSION,-122.41796448376,37.7586968166489
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.415921585459,37.7596123168685
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.414987729007,37.7612794104989
NORTHERN,-122.418467747931,37.7879652569797
NORTHERN,-122.421861006168,37.7880116318962
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.421441956086,37.7868516471087
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.415929849548,37.7604330003754
CENTRAL,-122.418658294829,37.7889098399421
CENTRAL,-122.41827417166,37.7870372043685
NORTHERN,-122.420874632415,37.7914943051906
NORTHERN,-122.420211964949,37.7882225424263
MISSION,-122.417488323639,37.7651818039906
MISSION,-122.41577026404,37.7580118295123
NORTHERN,-122.421861006175,37.7880116318733
CENTRAL,-122.419039119337,37.7907880214222
MISSION,-122.418351237622,37.7570133986695
MISSION,-122.419360352761,37.7618358012376
NORTHERN,-122.418844748098,37.7898297669592
MISSION,-122.416535463075,37.7660406107786
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.415000536786,37.7620990020681
CENTRAL,-122.418467747931,37.7879652569797
MISSION,-122.417270975533,37.7571885589512
NORTHERN,-122.41827417166,37.7870372043685
TENDERLOIN,-122.416916142188,37.7843944492068
NORTHERN,-122.418368839172,37.7874861572042
SOUTHERN,-122.403404791479,37.775420706711
MISSION,-122.415155941062,37.7636979308928
MISSION,-122.416389710291,37.7652491154428
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.416872883664,37.7587640201132
TENDERLOIN,-122.416261836834,37.7853750846376
TENDERLOIN,-122.416075285051,37.7844496612791
CENTRAL,-122.41827417166,37.7870372043685
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.415000536786,37.7620990020681
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.417732259561,37.7840044909335
NORTHERN,-122.41931732407,37.7879136979106
NORTHERN,-122.41827417166,37.7870372043685
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.417511996621,37.754691084878
SOUTHERN,-122.413684555167,37.7777984628537
NORTHERN,-122.420307355721,37.7886989511647
MISSION,-122.416230392543,37.7636337702985
CENTRAL,-122.418658294829,37.7889098399421
SOUTHERN,-122.403404791479,37.775420706711
NORTHERN,-122.418368839172,37.7874861572042
NORTHERN,-122.420874632415,37.7914943051906
TENDERLOIN,-122.416075285059,37.7844496612562
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.41796448376,37.7586968166489
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.414845139206,37.7605000725995
MISSION,-122.415000536786,37.7620990020681
SOUTHERN,-122.397091759801,37.7900661929348
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.41733258259,37.7635718955893
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.413107622701,37.7654480180311
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.416261836841,37.7853750846147
MISSION,-122.415000536794,37.7620990020727
CENTRAL,-122.418467747931,37.7879652569797
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.416389710291,37.7652491154428
CENTRAL,-122.419039119337,37.7907880214222
NORTHERN,-122.418844748098,37.7898297669592
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.416075285059,37.7844496612562
TENDERLOIN,-122.416916142188,37.7843944492068
NORTHERN,-122.41827417166,37.7870372043685
CENTRAL,-122.418658294837,37.7889098399192
MISSION,-122.416230392543,37.7636337702985
MISSION,-122.432270774898,37.7634743767898
NORTHERN,-122.420120319204,37.7877570602411
NORTHERN,-122.420691680792,37.7905770710537
SOUTHERN,-122.413564091744,37.779514030063
TENDERLOIN,-122.417710344726,37.7842362877887
NORTHERN,-122.418467747931,37.7879652569797
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.416078423916,37.7620347866564
CENTRAL,-122.41903911933,37.7907880214451
MISSION,-122.417180448642,37.7619674218148
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.418182397681,37.7865662290435
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.415000536786,37.7620990020681
INGLESIDE,-122.443696904615,37.718927976006
SOUTHERN,-122.403404791479,37.775420706711
MISSION,-122.413591695569,37.7638222259466
MISSION,-122.418701003284,37.7651098786222
MISSION,-122.417180448642,37.7619674218148
MISSION,-122.414520446496,37.7621831102458
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.415308388823,37.7653161356396
MISSION,-122.416230392551,37.7636337703031
CENTRAL,-122.418844748098,37.7898297669592
NORTHERN,-122.420307355728,37.7886989511418
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.416078423909,37.7620347866519
MISSION,-122.416569016036,37.755568796919
CENTRAL,-122.405941469147,37.7904631779771
CENTRAL,-122.406981046967,37.7946373197462
TENDERLOIN,-122.416075285059,37.7844496612562
BAYVIEW,-122.397560481671,37.7670321132962
BAYVIEW,-122.38875579499,37.7403192229675
NORTHERN,-122.418368839172,37.7874861572042
CENTRAL,-122.41903911933,37.7907880214451
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.422062730264,37.7899200014841
NORTHERN,-122.418274171667,37.7870372043456
MISSION,-122.415929849548,37.7604330003754
NORTHERN,-122.418467747938,37.7879652569568
CENTRAL,-122.419039119337,37.7907880214222
MISSION,-122.416389710291,37.7652491154428
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.412056242405,37.7609899089142
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.420120319211,37.7877570602182
TENDERLOIN,-122.416075285051,37.7844496612791
TENDERLOIN,-122.416261836834,37.7853750846376
CENTRAL,-122.418658294837,37.7889098399192
MISSION,-122.412427346072,37.7616751087994
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.415932937248,37.7612223329621
MISSION,-122.417664996559,37.7562905437465
NORTHERN,-122.420497288797,37.789618819232
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.417085357424,37.7852153590471
MISSION,-122.418486296575,37.7634954373144
NORTHERN,-122.435202377987,37.7872742465549
CENTRAL,-122.410882825551,37.7879209375533
CENTRAL,-122.418467747931,37.7879652569797
CENTRAL,-122.41827417166,37.7870372043685
MISSION,-122.414845139206,37.7605000725995
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.418124262331,37.7610901240738
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.416078423909,37.7620347866519
MISSION,-122.417970955091,37.7594884557036
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.416872883664,37.7587640201132
INGLESIDE,-122.440593031551,37.7163046735122
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.416230392551,37.7636337703031
CENTRAL,-122.41827417166,37.7870372043685
TENDERLOIN,-122.416075285051,37.7844496612791
CENTRAL,-122.41827417166,37.7870372043685
CENTRAL,-122.416990817042,37.7872009163188
NORTHERN,-122.420021471054,37.7872807075879
CENTRAL,-122.409445484488,37.789173205941
MISSION,-122.413591695561,37.7638222259421
MISSION,-122.41796448376,37.7586968166489
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.416078423909,37.7620347866519
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.416389710291,37.7652491154428
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.407294221804,37.7529064152226
CENTRAL,-122.416642370005,37.787245037815
NORTHERN,-122.418844748098,37.7898297669592
MISSION,-122.41796448376,37.7586968166489
MISSION,-122.418904204517,37.7570361132269
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.423690269052,37.7887454424621
NORTHERN,-122.420120319204,37.7877570602411
MISSION,-122.415000536786,37.7620990020681
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.418368839172,37.7874861572042
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.420691680799,37.7905770710308
NORTHERN,-122.420691680792,37.7905770710537
MISSION,-122.418108925859,37.7594801325769
MISSION,-122.415308388816,37.765316135635
NORTHERN,-122.420874632415,37.7914943051906
MISSION,-122.416230392551,37.7636337703031
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.416389710291,37.7652491154428
MISSION,-122.416230392543,37.7636337702985
TENDERLOIN,-122.416075285059,37.7844496612562
MISSION,-122.421458098376,37.7657516964628
MISSION,-122.40546657618,37.7646048756593
MISSION,-122.415929849548,37.7604330003754
SOUTHERN,-122.403404791479,37.775420706711
MISSION,-122.416070932811,37.7612142236627
MISSION,-122.417955821717,37.7578801214437
NORTHERN,-122.418467747931,37.7879652569797
MISSION,-122.416230392551,37.7636337703031
TARAVAL,-122.478618706027,37.7531929151299
TENDERLOIN,-122.416075285059,37.7844496612562
CENTRAL,-122.41827417166,37.7870372043685
MISSION,-122.418108925859,37.7594801325769
MISSION,-122.416389710291,37.7652491154428
MISSION,-122.414845139206,37.7605000725995
TENDERLOIN,-122.414302052544,37.781863316866
MISSION,-122.418486296575,37.7634954373144
MISSION,-122.417955821717,37.7578801214437
MISSION,-122.414845139206,37.7605000725995
TENDERLOIN,-122.416075285051,37.7844496612791
MISSION,-122.416230392551,37.7636337703031
MISSION,-122.41796448376,37.7586968166489
NORTHERN,-122.42049728879,37.789618819255
MISSION,-122.417802962628,37.7562822236574
NORTHERN,-122.42049728879,37.789618819255
SOUTHERN,-122.403404791479,37.775420706711
NORTHERN,-122.421395819115,37.7856843389472
MISSION,-122.416078423909,37.7620347866519
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.417180448635,37.7619674218102
NORTHERN,-122.422330464205,37.7903690688591
NORTHERN,-122.420874632415,37.7914943051906
NORTHERN,-122.420605323663,37.7943011060723
NORTHERN,-122.422330464198,37.790369068882
TENDERLOIN,-122.416261836834,37.7853750846376
MISSION,-122.416389710291,37.7652491154428
MISSION,-122.418486296575,37.7634954373144
MISSION,-122.416389710283,37.7652491154383
TENDERLOIN,-122.416075285051,37.7844496612791
NORTHERN,-122.420021471054,37.7872807075879
MISSION,-122.406948026845,37.7593672733869
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.413756897616,37.7605644452279
MISSION,-122.416720982004,37.7571677817188
NORTHERN,-122.422139511495,37.7894107633228
NORTHERN,-122.420874632415,37.7914943051906
MISSION,-122.415929849548,37.7604330003754
MISSION,-122.414849773204,37.7612879252311
MISSION,-122.415921585459,37.7596123168685
NORTHERN,-122.420691680792,37.7905770710537
NORTHERN,-122.420874632415,37.7914943051906
MISSION,-122.416389710291,37.7652491154428
MISSION,-122.419018144895,37.7522051632838
NORTHERN,-122.418844748098,37.7898297669592
CENTRAL,-122.41903911933,37.7907880214451
TENDERLOIN,-122.416226912302,37.7855599708748
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.418368839172,37.7874861572042
BAYVIEW,-122.391493955999,37.7351844916326
MISSION,-122.415929849548,37.7604330003754
NORTHERN,-122.418368839172,37.7874861572042
MISSION,-122.416389710283,37.7652491154383
MISSION,-122.416230392543,37.7636337702985
NORTHERN,-122.418467747938,37.7879652569568
MISSION,-122.41796448376,37.7586968166489
CENTRAL,-122.418658294829,37.7889098399421
MISSION,-122.414845139206,37.7605000725995
SOUTHERN,-122.403404791479,37.775420706711
NORTHERN,-122.41827417166,37.7870372043685
NORTHERN,-122.41827417166,37.7870372043685
MISSION,-122.415000536794,37.7620990020727
MISSION,-122.415000536786,37.7620990020681
MISSION,-122.405210474568,37.7517864145606
MISSION,-122.418415888321,37.7626869631943
MISSION,-122.418486296575,37.7634954373144
CENTRAL,-122.41827417166,37.7870372043685
MISSION,-122.417955821717,37.7578801214437
TENDERLOIN,-122.416261836834,37.7853750846376
BAYVIEW,-122.391089615241,37.7359045006314
MISSION,-122.416230392543,37.7636337702985
MISSION,-122.415929849548,37.7604330003754
