IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId 
150656244,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,07/17/2015,15:00,MISSION,NONE,20TH ST / GUERRERO ST,-122.423488307268,37.7583650668235,"(37.7583650668235, -122.423488307268)",15065624407020
150656244,VEHICLE THEFT,STOLEN TRUCK,Friday,07/17/2015,15:00,MISSION,NONE,20TH ST / GUERRERO ST,-122.423488307268,37.7583650668235,"(37.7583650668235, -122.423488307268)",15065624407025
150656664,VEHICLE THEFT,STOLEN TRUCK,Sunday,07/26/2015,12:01,PARK,NONE,800 Block of BUENAVISTAWEST AV,-122.442597549743,37.7693116425317,"(37.7693116425317, -122.442597549743)",15065666407025
150656921,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,00:05,NORTHERN,NONE,FELL ST / POLK ST,-122.417504703145,37.7765400380328,"(37.7765400380328, -122.417504703145)",15065692107021
150657662,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,07/27/2015,20:00,NORTHERN,NONE,1900 Block of PACIFIC AV,-122.42734130591,37.7942362330197,"(37.7942362330197, -122.42734130591)",15065766207023
150657731,VEHICLE THEFT,STOLEN TRUCK,Tuesday,07/28/2015,08:30,TARAVAL,NONE,22ND AV / TARAVAL ST,-122.478902513336,37.7429079761232,"(37.7429079761232, -122.478902513336)",15065773107025
150658080,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/27/2015,22:00,BAYVIEW,NONE,PHELPS ST / KIRKWOOD AV,-122.391834252347,37.7392287557084,"(37.7392287557084, -122.391834252347)",15065808007021
150658187,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/27/2015,21:30,TARAVAL,NONE,FONT BL / SERRANO DR,-122.479750928414,37.7195719219714,"(37.7195719219714, -122.479750928414)",15065818707021
150658256,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,07/29/2015,00:08,MISSION,"ARREST, BOOKED",20TH ST / CAPP ST,-122.41796448376,37.7586968166489,"(37.7586968166489, -122.41796448376)",15065825613075
150658472,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,07/29/2015,03:38,MISSION,NONE,19TH ST / MISSION ST,-122.419208249507,37.7602340753605,"(37.7602340753605, -122.419208249507)",15065847213075
150658488,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,14:00,PARK,NONE,HAYES ST / SCOTT ST,-122.436130312825,37.7752055149785,"(37.7752055149785, -122.436130312825)",15065848807021
150658579,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,21:00,INGLESIDE,NONE,600 Block of ITALY AV,-122.434288147051,37.7160411068715,"(37.7160411068715, -122.434288147051)",15065857907021
150658648,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,16:00,INGLESIDE,NONE,500 Block of LONDON ST,-122.436923557756,37.7203864036373,"(37.7203864036373, -122.436923557756)",15065864807021
150659016,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,07/28/2015,15:00,MISSION,NONE,SANCHEZ ST / CESAR CHAVEZ ST,-122.429269544582,37.7475630315141,"(37.7475630315141, -122.429269544582)",15065901607023
150659072,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/22/2015,11:02,MISSION,NONE,200 Block of DOLORES ST,-122.426590096146,37.7651910108919,"(37.7651910108919, -122.426590096146)",15065907207021
150659088,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/26/2015,15:07,MISSION,NONE,1200 Block of VALENCIA ST,-122.420806049169,37.7528840217529,"(37.7528840217529, -122.420806049169)",15065908807021
150659191,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,07/28/2015,19:00,PARK,NONE,0 Block of MOUNTAINSPRING AV,-122.450373930835,37.7580845656086,"(37.7580845656086, -122.450373930835)",15065919107023
150659317,VEHICLE THEFT,STOLEN TRUCK,Tuesday,07/28/2015,07:30,CENTRAL,NONE,1000 Block of SANSOME ST,-122.402445775732,37.7998620462817,"(37.7998620462817, -122.402445775732)",15065931707025
150659367,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,07/29/2015,01:30,MISSION,NONE,3600 Block of 18TH ST,-122.424428783933,37.7614723538336,"(37.7614723538336, -122.424428783933)",15065936707023
150659624,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,23:00,MISSION,NONE,25TH ST / TREAT AV,-122.412838554019,37.7509678760759,"(37.7509678760759, -122.412838554019)",15065962407021
150659793,VEHICLE THEFT,STOLEN TRUCK,Wednesday,07/29/2015,18:30,SOUTHERN,NONE,MAIN ST / BRYANT ST,-122.388784430412,37.7868979973476,"(37.7868979973476, -122.388784430412)",15065979307025
150660502,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,23:00,TARAVAL,NONE,300 Block of CHESTER AV,-122.470335869061,37.7092701941609,"(37.7092701941609, -122.470335869061)",15066050207021
150660853,VEHICLE THEFT,STOLEN TRUCK,Wednesday,07/29/2015,14:25,CENTRAL,NONE,MASON ST / BAY ST,-122.413609602048,37.8056188797632,"(37.8056188797632, -122.413609602048)",15066085307025
150661027,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/29/2015,21:25,INGLESIDE,"ARREST, BOOKED",0 Block of GLADSTONE DR,-122.420172777466,37.7303684361258,"(37.7303684361258, -122.420172777466)",15066102707021
150661033,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,07/20/2015,12:00,NORTHERN,NONE,1900 Block of FILBERT ST,-122.431574755596,37.7984874596954,"(37.7984874596954, -122.431574755596)",15066103307023
150661259,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/29/2015,21:00,TARAVAL,NONE,1800 Block of OCEAN AV,-122.461683159559,37.7251897236748,"(37.7251897236748, -122.461683159559)",15066125907021
150661920,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/29/2015,18:00,TARAVAL,NONE,BRIGHTON AV / OCEAN AV,-122.455136571438,37.7236722032412,"(37.7236722032412, -122.455136571438)",15066192007021
150501978,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/03/2015,08:00,CENTRAL,NONE,MASON ST / BUSH ST,-122.410436716211,37.7899498165885,"(37.7899498165885, -122.410436716211)",15050197807021
150662542,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,00:01,BAYVIEW,NONE,23RD ST / DEHARO ST,-122.400626598849,37.7546293211854,"(37.7546293211854, -122.400626598849)",15066254207021
150662570,VEHICLE THEFT,STOLEN TRUCK,Wednesday,07/29/2015,21:00,BAYVIEW,NONE,700 Block of VERMONT ST,-122.404140339796,37.7601800645317,"(37.7601800645317, -122.404140339796)",15066257007025
150662605,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/29/2015,20:00,BAYVIEW,NONE,2800 Block of OAKDALE AV,-122.404527159981,37.7427133771081,"(37.7427133771081, -122.404527159981)",15066260507021
150662796,VEHICLE THEFT,STOLEN TRUCK,Tuesday,07/28/2015,14:00,TARAVAL,NONE,2500 Block of 44TH AV,-122.502210350969,37.7390583495269,"(37.7390583495269, -122.502210350969)",15066279607025
150663023,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,13:25,MISSION,NONE,19TH ST / SANCHEZ ST,-122.430421787109,37.759556498494,"(37.759556498494, -122.430421787109)",15066302307021
150663108,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,07/30/2015,14:45,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916029025,37.7854574902997,"(37.7854574902997, -122.400916029025)",15066310813060
150663277,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,07/30/2015,14:41,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916029025,37.7854574902997,"(37.7854574902997, -122.400916029025)",15066327713060
150663283,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,07/29/2015,21:00,RICHMOND,NONE,9TH AV / BALBOA ST,-122.467219261894,37.7770861505471,"(37.7770861505471, -122.467219261894)",15066328307023
150663299,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/25/2015,08:00,INGLESIDE,NONE,0 Block of WHITNEY ST,-122.427694662516,37.7408236197194,"(37.7408236197194, -122.427694662516)",15066329907021
150663459,VEHICLE THEFT,STOLEN TRUCK,Thursday,07/30/2015,07:00,BAYVIEW,NONE,1500 Block of BAY SHORE BL,-122.401096851568,37.7245556697717,"(37.7245556697717, -122.401096851568)",15066345907025
150663471,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,07/29/2015,17:30,CENTRAL,NONE,NORTHPOINT ST / POWELL ST,-122.412143310586,37.8067579023106,"(37.8067579023106, -122.412143310586)",15066347107023
150822724,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,09/18/2015,23:30,MISSION,NONE,3000 Block of MISSION ST,-122.418024880085,37.7485868840572,"(37.7485868840572, -122.418024880085)",15082272407021
150663584,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,07/30/2015,17:38,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916029025,37.7854574902997,"(37.7854574902997, -122.400916029025)",15066358413060
150663681,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,07/30/2015,16:25,SOUTHERN,EXCEPTIONAL CLEARANCE,100 Block of 3RD ST,-122.400916029025,37.7854574902997,"(37.7854574902997, -122.400916029025)",15066368113060
150663716,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/10/2015,03:05,INGLESIDE,NONE,200 Block of DESMOND ST,-122.406478914823,37.7087762178548,"(37.7087762178548, -122.406478914823)",15066371607021
150663807,VEHICLE THEFT,STOLEN TRUCK,Thursday,07/30/2015,12:30,MISSION,NONE,2400 Block of 24TH ST,-122.403898746367,37.7532041182306,"(37.7532041182306, -122.403898746367)",15066380707025
150663813,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,17:45,NORTHERN,NONE,OAK ST / GOUGH ST,-122.42260112019,37.7750203945871,"(37.7750203945871, -122.42260112019)",15066381307021
150663835,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,07/22/2015,13:00,INGLESIDE,NONE,HARRISON ST / NORWICH ST,-122.411452628321,37.7452383050503,"(37.7452383050503, -122.411452628321)",15066383507020
150663835,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/22/2015,13:00,INGLESIDE,NONE,HARRISON ST / NORWICH ST,-122.411452628321,37.7452383050503,"(37.7452383050503, -122.411452628321)",15066383507021
150663857,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,07/30/2015,19:20,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916029025,37.7854574902997,"(37.7854574902997, -122.400916029025)",15066385713060
150664899,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/28/2015,22:00,TARAVAL,NONE,1300 Block of 34TH AV,-122.49306312647,37.7619080154463,"(37.7619080154463, -122.49306312647)",15066489907021
150664930,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Thursday,07/30/2015,23:00,BAYVIEW,NONE,300 Block of MANSELL ST,-122.404594880907,37.7207972293277,"(37.7207972293277, -122.404594880907)",15066493007051
150664996,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/27/2015,17:00,INGLESIDE,NONE,100 Block of SANTAROSA AV,-122.436358778747,37.7269889260386,"(37.7269889260386, -122.436358778747)",15066499607021
150665251,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,21:30,BAYVIEW,"ARREST, BOOKED",700 Block of DEHARO ST,-122.401067649954,37.7603635756001,"(37.7603635756001, -122.401067649954)",15066525107021
150665433,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,22:00,PARK,NONE,3600 Block of 16TH ST,-122.434221184718,37.7642237070482,"(37.7642237070482, -122.434221184718)",15066543307021
150665853,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,19:00,INGLESIDE,NONE,1500 Block of HAMPSHIRE ST,-122.406575428317,37.7482824378002,"(37.7482824378002, -122.406575428317)",15066585307021
150665944,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,13:40,TARAVAL,NONE,200 Block of JUNIPERO SERRA BL,-122.472156761057,37.7325199293917,"(37.7325199293917, -122.472156761057)",15066594407021
150666099,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,05/14/2015,11:00,INGLESIDE,NONE,900 Block of PERALTA AV,-122.409169345865,37.7372532773995,"(37.7372532773995, -122.409169345865)",15066609907021
150666124,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/29/2015,08:00,SOUTHERN,NONE,MARKET ST / 12TH ST,-122.420254960348,37.7743581710701,"(37.7743581710701, -122.420254960348)",15066612407021
150666168,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,20:00,TARAVAL,NONE,TARAVAL ST / 46TH AV,-122.504618718594,37.7417618186278,"(37.7417618186278, -122.504618718594)",15066616807021
150666334,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,07/31/2015,13:00,CENTRAL,NONE,WASHINGTON ST / BATTERY ST,-122.400488130754,37.7958763223097,"(37.7958763223097, -122.400488130754)",15066633407023
150666641,VEHICLE THEFT,STOLEN TRUCK,Friday,07/31/2015,09:00,BAYVIEW,"ARREST, BOOKED",1900 Block of NEWCOMB AV,-122.396375879604,37.7388993554661,"(37.7388993554661, -122.396375879604)",15066664107025
150666964,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,07/31/2015,11:30,TARAVAL,NONE,500 Block of JUDAH ST,-122.467803787938,37.7621918314404,"(37.7621918314404, -122.467803787938)",15066696407023
150667053,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,18:01,CENTRAL,NONE,200 Block of POST ST,-122.406021838484,37.7886491245294,"(37.7886491245294, -122.406021838484)",15066705307021
150667097,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,20:30,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",15066709707021
150667150,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,19:00,MISSION,NONE,400 Block of POTRERO AV,-122.407430209185,37.7638215023633,"(37.7638215023633, -122.407430209185)",15066715007021
150667520,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,08/01/2015,01:00,NORTHERN,NONE,100 Block of WEBSTER ST,-122.428729400943,37.7716078589058,"(37.7716078589058, -122.428729400943)",15066752007020
150667520,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,01:00,NORTHERN,NONE,100 Block of WEBSTER ST,-122.428729400943,37.7716078589058,"(37.7716078589058, -122.428729400943)",15066752007021
150667570,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,00:35,SOUTHERN,"ARREST, BOOKED",800 Block of HARRISON ST,-122.400799947914,37.7799338672319,"(37.7799338672319, -122.400799947914)",15066757007021
150667934,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/01/2015,00:30,MISSION,NONE,25TH ST / FOLSOM ST,-122.413926655862,37.7509035118202,"(37.7509035118202, -122.413926655862)",15066793407025
150667978,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,07/31/2015,21:00,MISSION,NONE,0 Block of CHATTANOOGA ST,-122.426779578761,37.7557572716069,"(37.7557572716069, -122.426779578761)",15066797807023
150668380,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,21:45,NORTHERN,NONE,1100 Block of POST ST,-122.420775721444,37.7867754820647,"(37.7867754820647, -122.420775721444)",15066838007021
150668619,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,23:59,NORTHERN,NONE,POST ST / LARKIN ST,-122.41827417166,37.7870372043685,"(37.7870372043685, -122.41827417166)",15066861907021
150668904,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,11:00,NORTHERN,NONE,700 Block of POLK ST,-122.419387180576,37.7837899781799,"(37.7837899781799, -122.419387180576)",15066890407021
150668960,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,22:30,NORTHERN,NONE,900 Block of OFARRELL ST,-122.42037536822,37.7848006211991,"(37.7848006211991, -122.42037536822)",15066896007021
150668998,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/29/2015,19:30,NORTHERN,"ARREST, BOOKED",400 Block of LAGUNA ST,-122.425867140734,37.7748401039512,"(37.7748401039512, -122.425867140734)",15066899807021
150669532,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/01/2015,14:00,MISSION,NONE,1000 Block of POTRERO AV,-122.406681057265,37.755343095442,"(37.755343095442, -122.406681057265)",15066953207025
150669623,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,17:00,TENDERLOIN,NONE,MCALLISTER ST / HYDE ST,-122.415317966992,37.7807179285998,"(37.7807179285998, -122.415317966992)",15066962307021
150669667,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,16:00,CENTRAL,NONE,MASON ST / JACKSON ST,-122.411546434236,37.7954091544577,"(37.7954091544577, -122.411546434236)",15066966707021
150669924,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,12:30,TARAVAL,UNFOUNDED,LENOX WY / ULLOA ST,-122.466123201506,37.741042450967,"(37.741042450967, -122.466123201506)",15066992407021
150670084,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,22:40,MISSION,NONE,UTAH ST / 16TH ST,-122.406553700757,37.7658426354415,"(37.7658426354415, -122.406553700757)",15067008407021
150670573,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,00:01,INGLESIDE,NONE,300 Block of ANDOVER ST,-122.41641793516,37.738671939077,"(37.738671939077, -122.41641793516)",15067057307021
150670755,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,20:30,BAYVIEW,NONE,BAY SHORE BL / QUINT ST,-122.403023976747,37.7299040507398,"(37.7299040507398, -122.403023976747)",15067075507021
150670777,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/01/2015,09:00,NORTHERN,NONE,1800 Block of GREENWICH ST,-122.430117489363,37.7996273227524,"(37.7996273227524, -122.430117489363)",15067077707025
150670818,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,01:00,NORTHERN,NONE,LAGUNA ST / BROADWAY ST,-122.42999047331,37.794894461049,"(37.794894461049, -122.42999047331)",15067081807021
150670830,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/01/2015,20:00,INGLESIDE,NONE,100 Block of TRUMBULL ST,-122.427240184736,37.7307922476613,"(37.7307922476613, -122.427240184736)",15067083007025
150671032,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,09:00,MISSION,NONE,500 Block of POTRERO AV,-122.40710239862,37.7625579386698,"(37.7625579386698, -122.40710239862)",15067103207021
150671101,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,08/02/2015,12:23,BAYVIEW,JUVENILE BOOKED,HUDSON AV / MENDELL ST,-122.386400869953,37.738983491072,"(37.738983491072, -122.386400869953)",15067110107020
150671101,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,12:23,BAYVIEW,JUVENILE BOOKED,HUDSON AV / MENDELL ST,-122.386400869953,37.738983491072,"(37.738983491072, -122.386400869953)",15067110107021
150671446,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/27/2015,14:00,MISSION,NONE,NOE ST / 24TH ST,-122.431878354341,37.7514374219577,"(37.7514374219577, -122.431878354341)",15067144607021
150671559,VEHICLE THEFT,"AUTO, GRAND THEFT OF",Sunday,08/02/2015,15:05,INGLESIDE,"ARREST, BOOKED",0 Block of BLYTHDALE AV,-122.417720424652,37.7106612347749,"(37.7106612347749, -122.417720424652)",15067155907027
150671816,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,11:45,MISSION,NONE,600 Block of POTRERO AV,-122.406991322127,37.7612944300102,"(37.7612944300102, -122.406991322127)",15067181607021
150672024,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/01/2015,19:30,CENTRAL,NONE,CHESTNUT ST / LEAVENWORTH ST,-122.418153513396,37.8031360312501,"(37.8031360312501, -122.418153513396)",15067202407025
150672080,VEHICLE THEFT,STOLEN TRUCK,Sunday,08/02/2015,18:00,SOUTHERN,NONE,1900 Block of MARKET ST,-122.425669041358,37.7702451976438,"(37.7702451976438, -122.425669041358)",15067208007025
150672206,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,08/01/2015,19:45,CENTRAL,NONE,WASHINGTON ST / POWELL ST,-122.409725671755,37.7947381967131,"(37.7947381967131, -122.409725671755)",15067220607023
150672347,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,08/02/2015,01:00,CENTRAL,NONE,PINE ST / POWELL ST,-122.408977605413,37.7910886909542,"(37.7910886909542, -122.408977605413)",15067234707023
150672563,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,19:45,MISSION,NONE,1000 Block of DOLORES ST,-122.425086231681,37.752628344303,"(37.752628344303, -122.425086231681)",15067256307021
150672585,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,18:00,CENTRAL,NONE,400 Block of DAVIS CT,-122.398187664281,37.7967148853927,"(37.7967148853927, -122.398187664281)",15067258507021
150672814,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,18:30,BAYVIEW,NONE,2200 Block of MCKINNON AV,-122.401191952843,37.7427020824439,"(37.7427020824439, -122.401191952843)",15067281407021
150673016,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,08/02/2015,18:30,TARAVAL,NONE,1700 Block of 24TH AV,-122.481963893061,37.7549171064734,"(37.7549171064734, -122.481963893061)",15067301607023
150673185,VEHICLE THEFT,STOLEN TRUCK,Sunday,08/02/2015,22:00,INGLESIDE,NONE,600 Block of BRUNSWICK ST,-122.446076876885,37.7095574077548,"(37.7095574077548, -122.446076876885)",15067318507025
150673232,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,21:00,RICHMOND,UNFOUNDED,400 Block of 44TH AV,-122.505249560078,37.7804351598877,"(37.7804351598877, -122.505249560078)",15067323207021
150673276,VEHICLE THEFT,STOLEN TRUCK,Friday,07/31/2015,15:00,SOUTHERN,NONE,7TH ST / HARRISON ST,-122.406300138733,37.7755131129937,"(37.7755131129937, -122.406300138733)",15067327607025
150673367,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,08/03/2015,01:34,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",15067336707020
150673367,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/03/2015,01:34,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",15067336707021
150673442,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/01/2015,19:30,BAYVIEW,NONE,1600 Block of JERROLD AV,-122.390348228773,37.739263538003,"(37.739263538003, -122.390348228773)",15067344207025
150673696,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,18:30,MISSION,NONE,VERMONT ST / 24TH ST,-122.403409085175,37.7531779938926,"(37.7531779938926, -122.403409085175)",15067369607021
150673787,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,08/02/2015,22:30,RICHMOND,NONE,MAPLE ST / CLAY ST,-122.455421923845,37.7880174414991,"(37.7880174414991, -122.455421923845)",15067378707020
150673787,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,22:30,RICHMOND,NONE,MAPLE ST / CLAY ST,-122.455421923845,37.7880174414991,"(37.7880174414991, -122.455421923845)",15067378707021
150673890,VEHICLE THEFT,STOLEN TRUCK,Sunday,08/02/2015,23:59,NORTHERN,NONE,1500 Block of PACIFIC AV,-122.420764000425,37.7950762586548,"(37.7950762586548, -122.420764000425)",15067389007025
150673903,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,23:59,PARK,NONE,1500 Block of 7TH AV,-122.463776379153,37.7594568946889,"(37.7594568946889, -122.463776379153)",15067390307021
150673919,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,00:01,INGLESIDE,NONE,200 Block of 27TH ST,-122.425845667883,37.7469089150542,"(37.7469089150542, -122.425845667883)",15067391907021
150674008,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,21:00,PARK,NONE,1200 Block of 6TH AV,-122.463269352262,37.7655824413501,"(37.7655824413501, -122.463269352262)",15067400807021
150674161,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/03/2015,13:20,INGLESIDE,NONE,0 Block of BROOK ST,-122.423466428334,37.7407283718019,"(37.7407283718019, -122.423466428334)",15067416107021
150674785,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/01/2015,08:00,BAYVIEW,NONE,KANSAS ST / CESAR CHAVEZ ST,-122.402063377785,37.7493979879214,"(37.7493979879214, -122.402063377785)",15067478507021
150674876,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,07/30/2015,17:30,BAYVIEW,NONE,1600 Block of QUINT ST,-122.397431892206,37.7362437791189,"(37.7362437791189, -122.397431892206)",15067487607020
150674876,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/30/2015,17:30,BAYVIEW,NONE,1600 Block of QUINT ST,-122.397431892206,37.7362437791189,"(37.7362437791189, -122.397431892206)",15067487607021
150675501,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/31/2015,18:45,RICHMOND,NONE,ANZA ST / 8TH AV,-122.466290369664,37.7789942910975,"(37.7789942910975, -122.466290369664)",15067550107021
150675595,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,19:00,INGLESIDE,NONE,0 Block of SANTAROSA AV,-122.435041495063,37.7262025969386,"(37.7262025969386, -122.435041495063)",15067559507021
150675642,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/02/2015,23:30,INGLESIDE,NONE,200 Block of JUSTIN DR,-122.421879154367,37.7329161283461,"(37.7329161283461, -122.421879154367)",15067564207021
150676076,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/03/2015,19:00,RICHMOND,NONE,SACRAMENTO ST / PRESIDIO AV,-122.446977250623,37.7881846593354,"(37.7881846593354, -122.446977250623)",15067607607021
150676236,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/10/2015,12:00,BAYVIEW,NONE,2200 Block of INGALLS ST,-122.38759850734,37.7250036799243,"(37.7250036799243, -122.38759850734)",15067623607021
150676571,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/03/2015,14:00,BAYVIEW,NONE,100 Block of UNIVERSITY ST,-122.414769057644,37.7280286356056,"(37.7280286356056, -122.414769057644)",15067657107021
150676866,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/03/2015,13:00,INGLESIDE,NONE,3200 Block of HARRISON ST,-122.411598160325,37.7460402019987,"(37.7460402019987, -122.411598160325)",15067686607021
